Car_ID,Brand,Model,Year,Fuel_Type_Clean,Transmission_Clean,Engine_CC_Clean,Mileage_Clean,Seating_Capacity_Clean,Service_Cost_Clean,Age,Price_Clean,Battery_Charge_Level,Battery_Specific_Gravity
9231,Mahindra,XUV700,2016,Diesel,Manual,1500,15.0,7,18400.0,9,1161000.0,,
9232,Tata Motors,Altroz,2017,Diesel,Manual,2500,28.3,5,8000.0,8,1391000.0,,
9233,Tata Motors,Punch,2019,CNG,Automatic,1500,16.2,5,11700.0,6,686000.0,,
9234,Renault,Duster,2018,Petrol,Manual,800,13.4,5,13500.0,7,282000.0,,
9235,Mahindra,Bolero,2022,CNG,Manual,1000,14.0,7,23000.0,3,404000.0,,
9236,Kia,Carens,2024,CNG,Manual,1000,24.9,7,24700.0,1,2253000.0,,
9237,Honda,Jazz,2021,CNG,Automatic,1000,29.8,5,19500.0,4,1747000.0,,
9238,Honda,WR-V,2024,CNG,Automatic,1800,26.6,5,12600.0,1,2187000.0,,
9239,Maruti Suzuki,Ertiga,2015,CNG,Automatic,1500,14.7,7,11500.0,10,870000.0,,
9240,Tata Motors,Tiago,2019,CNG,Manual,2500,14.2,5,12400.0,6,1540000.0,,
9241,Hyundai,Verna,2016,Petrol,Automatic,1000,19.8,5,5700.0,9,1192000.0,,
9242,Maruti Suzuki,Swift,2020,CNG,Automatic,1200,16.4,5,10200.0,5,303000.0,,
9243,Kia,Carens,2023,CNG,Manual,1000,18.6,7,15500.0,2,2183000.0,,
9244,Renault,Triber,2016,CNG,Manual,800,25.1,7,14700.0,9,182000.0,,
9245,Volkswagen,Taigun,2022,Diesel,Manual,1500,28.4,5,8100.0,3,1945000.0,,
9246,Renault,Kwid,2019,Diesel,Manual,2000,19.5,5,7300.0,6,1370000.0,,
9247,Toyota,Fortuner,2016,CNG,Manual,2500,16.0,7,13900.0,9,1486000.0,,
9248,Maruti Suzuki,Swift,2022,Diesel,Automatic,1200,28.1,5,18000.0,3,380000.0,,
9249,Tata Motors,Tiago,2017,Petrol,Automatic,1200,10.2,5,19700.0,8,1294000.0,,
9250,Kia,EV6,2018,Electric,Manual,0,13.2,5,7900.0,7,1436000.0,36.6,1.171
9251,Renault,Kiger,2015,Petrol,Automatic,1800,16.9,5,18800.0,10,1110000.0,,
9252,Renault,Triber,2020,CNG,Automatic,1500,12.0,7,16000.0,5,805000.0,,
9253,Tata Motors,Tiago,2018,Petrol,Manual,1200,10.4,5,12300.0,7,346000.0,,
9254,Renault,Duster,2018,Petrol,Manual,800,11.1,5,23100.0,7,1145000.0,,
9255,Skoda,Octavia,2024,CNG,Automatic,2000,17.6,5,11300.0,1,3197000.0,,
9256,Honda,City,2017,Petrol,Automatic,1000,18.3,5,6200.0,8,1252000.0,,
9257,Skoda,Kushaq,2023,CNG,Manual,1500,12.3,5,9300.0,2,2705000.0,,
9258,Renault,Kiger,2020,Petrol,Automatic,2000,16.7,5,18200.0,5,1761000.0,,
9259,Hyundai,i10,2024,CNG,Automatic,1800,18.2,5,21600.0,1,2349000.0,,
9260,Volkswagen,Tiguan,2022,CNG,Automatic,1000,21.5,5,20900.0,3,473000.0,,
9261,Toyota,Glanza,2022,Diesel,Manual,2500,26.6,5,18300.0,3,2538000.0,,
9262,Volkswagen,Polo,2016,CNG,Automatic,1500,12.4,5,21100.0,9,731000.0,,
9263,Toyota,Camry,2018,Petrol,Automatic,2500,21.0,5,24700.0,7,2268000.0,,
9264,Maruti Suzuki,Ertiga,2015,CNG,Manual,2000,13.2,7,14400.0,10,898000.0,,
9265,Mahindra,Thar,2015,Petrol,Manual,1800,14.4,4,6300.0,10,1166000.0,,
9266,Honda,City,2016,Petrol,Manual,2500,27.0,5,20500.0,9,1623000.0,,
9267,Maruti Suzuki,Ertiga,2021,CNG,Automatic,1500,18.3,7,21200.0,4,1495000.0,,
9268,Hyundai,i20,2016,Diesel,Automatic,1200,20.9,5,23100.0,9,287000.0,,
9269,Hyundai,Creta,2023,CNG,Manual,1500,25.7,5,6300.0,2,1741000.0,,
9270,Volkswagen,Polo,2020,Petrol,Automatic,1500,17.2,5,13900.0,5,1111000.0,,
9271,Mahindra,XUV300,2016,Diesel,Automatic,2000,24.6,5,22300.0,9,1411000.0,,
9272,Kia,Carens,2024,CNG,Automatic,1000,19.9,7,15700.0,1,2572000.0,,
9273,Tata Motors,Tiago,2021,Diesel,Automatic,2000,20.6,5,16600.0,4,1893000.0,,
9274,Maruti Suzuki,Swift,2023,Diesel,Automatic,1500,27.3,5,7200.0,2,1664000.0,,
9275,Toyota,Glanza,2024,CNG,Automatic,1800,14.4,5,23800.0,1,2723000.0,,
9276,Skoda,Octavia,2022,Petrol,Manual,1000,21.8,5,17800.0,3,2206000.0,,
9277,Maruti Suzuki,Baleno,2024,CNG,Manual,2500,11.0,5,8500.0,1,2127000.0,,
9278,Renault,Lodgy,2023,Petrol,Manual,1800,22.0,7,14000.0,2,1940000.0,,
9279,Maruti Suzuki,Dzire,2020,CNG,Manual,1200,24.0,5,6100.0,5,554000.0,,
9280,Skoda,Kushaq,2018,Petrol,Automatic,2000,11.8,5,21200.0,7,2226000.0,,
9281,Toyota,Urban Cruiser,2015,CNG,Manual,1000,10.3,5,5200.0,10,1265000.0,,
9282,Honda,WR-V,2018,CNG,Manual,1200,28.2,5,15500.0,7,302000.0,,
9283,Toyota,Innova,2016,Petrol,Manual,1500,21.5,7,16800.0,9,1291000.0,,
9284,Kia,Seltos,2024,Diesel,Automatic,1500,15.6,5,18200.0,1,2691000.0,,
9285,Tata Motors,Tiago,2022,CNG,Manual,1200,29.4,5,16800.0,3,384000.0,,
9286,Mahindra,XUV300,2017,Diesel,Automatic,1500,13.7,5,5100.0,8,1158000.0,,
9287,Honda,Jazz,2016,Diesel,Manual,1000,23.9,5,15100.0,9,280000.0,,
9288,Mahindra,Thar,2018,Petrol,Automatic,1500,24.2,4,13000.0,7,1365000.0,,
9289,Mahindra,Scorpio,2024,CNG,Manual,1500,10.8,7,15000.0,1,1977000.0,,
9290,Kia,EV6,2016,Electric,Automatic,0,23.8,5,14300.0,9,1326000.0,46.7,1.185
9291,Hyundai,Venue,2021,CNG,Manual,1200,10.4,5,8000.0,4,379000.0,,
9292,Volkswagen,Tiguan,2018,CNG,Manual,2000,20.3,5,19300.0,7,1526000.0,,
9293,Tata Motors,Altroz,2023,CNG,Manual,1200,13.6,5,16200.0,2,428000.0,,
9294,Honda,WR-V,2017,CNG,Automatic,1800,22.7,5,8400.0,8,1340000.0,,
9295,Maruti Suzuki,Dzire,2020,Petrol,Automatic,2000,26.9,5,18000.0,5,1680000.0,,
9296,Toyota,Innova,2018,CNG,Manual,1800,12.2,7,14800.0,7,1469000.0,,
9297,Maruti Suzuki,Dzire,2022,Diesel,Manual,1500,29.6,5,9800.0,3,780000.0,,
9298,Maruti Suzuki,Swift,2019,Petrol,Automatic,1200,20.2,5,14000.0,6,312000.0,,
9299,Skoda,Superb,2021,Petrol,Automatic,1000,16.0,5,9400.0,4,2384000.0,,
9300,Tata Motors,Punch,2018,Petrol,Manual,1800,29.2,5,8700.0,7,1312000.0,,
9301,Toyota,Glanza,2016,CNG,Automatic,1800,15.0,5,21700.0,9,1432000.0,,
9302,Toyota,Innova,2019,Diesel,Automatic,1500,17.4,7,13600.0,6,1843000.0,,
9303,Skoda,Octavia,2023,CNG,Automatic,2500,11.5,5,7100.0,2,3365000.0,,
9304,Tata Motors,Tiago,2018,Petrol,Manual,1200,11.4,5,21200.0,7,1241000.0,,
9305,Honda,Amaze,2024,Electric,Manual,0,21.6,5,12600.0,1,2363000.0,,
9306,Tata Motors,Tiago,2023,Petrol,Manual,1200,23.9,5,22000.0,2,1846000.0,,
9307,Maruti Suzuki,WagonR,2022,CNG,Automatic,1200,16.3,5,13700.0,3,370000.0,,
9308,Renault,Duster,2022,Petrol,Manual,800,10.6,5,20700.0,3,1780000.0,,
9309,Volkswagen,Taigun,2024,Petrol,Manual,1500,14.7,5,25000.0,1,2792000.0,,
9310,Tata Motors,Altroz,2017,CNG,Manual,800,19.3,5,23800.0,8,1225000.0,,
9311,Volkswagen,Virtus,2019,CNG,Manual,2000,11.5,5,15000.0,6,1763000.0,,
9312,Volkswagen,Polo,2016,Petrol,Manual,1000,26.9,5,19700.0,9,305000.0,,
9313,Volkswagen,Virtus,2017,CNG,Automatic,800,13.8,5,7700.0,8,310000.0,,
9314,Skoda,Superb,2024,Petrol,Manual,1000,17.9,5,24600.0,1,1448000.0,,
9315,Renault,Triber,2017,Diesel,Automatic,800,27.0,7,24400.0,8,242000.0,,
9316,Mahindra,XUV700,2019,Petrol,Automatic,2000,17.6,7,13900.0,6,1772000.0,,
9317,Renault,Triber,2019,Diesel,Automatic,2000,28.9,7,9700.0,6,1453000.0,,
9318,Maruti Suzuki,Baleno,2023,CNG,Automatic,1500,22.5,5,12300.0,2,1591000.0,,
9319,Kia,Seltos,2016,Diesel,Automatic,1500,12.9,5,20100.0,9,1364000.0,,
9320,Maruti Suzuki,Baleno,2016,CNG,Manual,1800,22.3,5,22400.0,9,838000.0,,
9321,Toyota,Urban Cruiser,2022,CNG,Automatic,800,13.2,5,6800.0,3,424000.0,,
9322,Toyota,Fortuner,2023,CNG,Automatic,1500,19.4,7,9000.0,2,2162000.0,,
9323,Tata Motors,Punch,2021,CNG,Automatic,2000,25.1,5,14800.0,4,1629000.0,,
9324,Mahindra,XUV300,2021,Diesel,Manual,1500,21.7,5,21200.0,4,1641000.0,,
9325,Maruti Suzuki,Baleno,2018,CNG,Manual,2500,21.2,5,21100.0,7,1245000.0,,
9326,Maruti Suzuki,WagonR,2017,CNG,Automatic,2500,28.6,5,18000.0,8,1026000.0,,
9327,Hyundai,Creta,2021,CNG,Manual,1500,23.3,5,19900.0,4,1633000.0,,
9328,Hyundai,i20,2015,CNG,Manual,800,14.0,5,17800.0,10,215000.0,,
9329,Toyota,Glanza,2021,CNG,Automatic,1800,14.7,5,9500.0,4,2024000.0,,
9330,Toyota,Innova,2022,CNG,Automatic,1500,13.7,7,12400.0,3,2126000.0,,
9331,Skoda,Octavia,2022,Diesel,Automatic,1500,21.2,5,5500.0,3,1391000.0,,
9332,Volkswagen,Vento,2016,CNG,Automatic,2000,30.0,5,21700.0,9,1329000.0,,
9333,Kia,Carens,2018,Diesel,Automatic,1500,20.2,7,17900.0,7,809000.0,,
9334,Hyundai,Verna,2018,Petrol,Manual,1000,30.0,5,8500.0,7,1258000.0,,
9335,Maruti Suzuki,Dzire,2024,Petrol,Automatic,1000,23.9,5,18500.0,1,1896000.0,,
9336,Skoda,Octavia,2016,CNG,Automatic,1500,19.2,5,7200.0,9,745000.0,,
9337,Renault,Kiger,2022,Petrol,Manual,800,17.7,5,12800.0,3,394000.0,,
9338,Volkswagen,Virtus,2022,CNG,Manual,2000,20.5,5,11300.0,3,2151000.0,,
9339,Volkswagen,Tiguan,2022,CNG,Automatic,2000,15.1,5,18600.0,3,2424000.0,,
9340,Volkswagen,Vento,2019,CNG,Manual,2500,10.6,5,19000.0,6,1961000.0,,
9341,Skoda,Slavia,2024,CNG,Automatic,2500,20.8,5,11300.0,1,3371000.0,,
9342,Renault,Triber,2018,Petrol,Automatic,1000,13.9,7,15500.0,7,1241000.0,,
9343,Mahindra,Bolero,2020,Petrol,Automatic,1000,23.8,7,13800.0,5,412000.0,,
9344,Honda,City,2018,Petrol,Manual,1800,24.4,5,7000.0,7,1568000.0,,
9345,Skoda,Rapid,2022,Petrol,Automatic,1200,26.2,5,15300.0,3,675000.0,,
9346,Kia,Carens,2019,Diesel,Automatic,1200,12.8,7,5900.0,6,434000.0,,
9347,Kia,Carens,2022,Diesel,Manual,800,25.7,7,21700.0,3,435000.0,,
9348,Mahindra,Thar,2019,Diesel,Automatic,1500,12.2,4,13700.0,6,1548000.0,,
9349,Honda,Civic,2023,Diesel,Automatic,2000,29.6,5,18000.0,2,2365000.0,,
9350,Volkswagen,Vento,2016,CNG,Automatic,2000,22.8,5,14600.0,9,1325000.0,,
9351,Hyundai,i10,2022,Diesel,Automatic,1000,28.6,5,6100.0,3,438000.0,,
9352,Toyota,Camry,2022,Diesel,Manual,1000,29.9,5,23300.0,3,970000.0,,
9353,Hyundai,i10,2020,Diesel,Automatic,2000,12.8,5,24900.0,5,1877000.0,,
9354,Tata Motors,Punch,2023,CNG,Automatic,2000,10.8,5,17900.0,2,2007000.0,,
9355,Kia,EV6,2015,Electric,Manual,0,23.2,5,14600.0,10,1042000.0,38.3,1.174
9356,Mahindra,XUV700,2021,Petrol,Manual,1500,29.1,7,8900.0,4,1682000.0,,
9357,Tata Motors,Nexon,2023,Electric,Automatic,0,24.8,5,17100.0,2,1893000.0,100.0,1.279
9358,Hyundai,Venue,2022,CNG,Automatic,2500,22.7,5,22700.0,3,2241000.0,,
9359,Maruti Suzuki,Ertiga,2019,CNG,Manual,1500,14.0,7,10200.0,6,1220000.0,,
9360,Honda,Civic,2023,Diesel,Automatic,1200,22.0,5,13100.0,2,1089000.0,,
9361,Volkswagen,Tiguan,2017,Petrol,Manual,2500,15.3,5,16900.0,8,2100000.0,,
9362,Toyota,Fortuner,2017,CNG,Manual,1500,20.3,7,22100.0,8,1429000.0,,
9363,Skoda,Rapid,2020,Diesel,Manual,2000,27.3,5,23900.0,5,1985000.0,,
9364,Tata Motors,Harrier,2020,CNG,Automatic,1800,17.7,5,14100.0,5,1483000.0,,
9365,Kia,Seltos,2022,Diesel,Automatic,1500,11.2,5,22900.0,3,2254000.0,,
9366,Tata Motors,Nexon,2016,Electric,Automatic,0,12.9,5,5900.0,9,1025000.0,52.5,1.193
9367,Toyota,Glanza,2017,CNG,Manual,1000,26.7,5,10400.0,8,276000.0,,
9368,Honda,Amaze,2023,Electric,Manual,0,23.3,5,19600.0,2,2083000.0,,
9369,Honda,Jazz,2023,Diesel,Automatic,800,29.3,5,8700.0,2,459000.0,,
9370,Kia,Carens,2022,Petrol,Automatic,1200,24.9,7,20100.0,3,545000.0,,
9371,Honda,City,2018,Diesel,Manual,1800,12.7,5,19800.0,7,1533000.0,,
9372,Kia,Seltos,2017,CNG,Manual,2500,15.2,5,9200.0,8,1508000.0,,
9373,Toyota,Urban Cruiser,2018,CNG,Automatic,2500,21.8,5,17500.0,7,1787000.0,,
9374,Hyundai,Creta,2024,Petrol,Manual,1500,25.5,5,5500.0,1,2133000.0,,
9375,Toyota,Fortuner,2018,CNG,Manual,1500,13.5,7,17300.0,7,1550000.0,,
9376,Mahindra,Thar,2019,Diesel,Automatic,1500,11.6,4,6900.0,6,1449000.0,,
9377,Kia,EV6,2023,Electric,Manual,0,10.3,5,19700.0,2,2199000.0,100.0,1.27
9378,Volkswagen,Taigun,2022,CNG,Manual,2000,10.6,5,15000.0,3,2425000.0,,
9379,Renault,Lodgy,2016,Petrol,Manual,2500,26.9,7,8700.0,9,1265000.0,,
9380,Honda,Civic,2020,CNG,Manual,1000,12.8,5,10700.0,5,728000.0,,
9381,Renault,Kwid,2023,CNG,Manual,2000,27.7,5,14200.0,2,1670000.0,,
9382,Toyota,Camry,2018,Petrol,Automatic,1800,15.9,5,5800.0,7,1776000.0,,
9383,Kia,Sonet,2021,Diesel,Manual,2500,23.9,5,18000.0,4,2302000.0,,
9384,Mahindra,Thar,2022,Diesel,Automatic,1500,15.6,4,19400.0,3,1886000.0,,
9385,Skoda,Kushaq,2019,Petrol,Automatic,2500,17.6,5,12900.0,6,2684000.0,,
9386,Skoda,Superb,2021,Petrol,Manual,1000,11.4,5,22700.0,4,1176000.0,,
9387,Toyota,Fortuner,2021,CNG,Manual,1500,15.8,7,23600.0,4,1777000.0,,
9388,Skoda,Octavia,2016,Petrol,Automatic,1800,10.7,5,22400.0,9,1989000.0,,
9389,Maruti Suzuki,WagonR,2017,Diesel,Manual,1000,14.1,5,14700.0,8,252000.0,,
9390,Honda,Amaze,2017,Electric,Manual,0,28.3,5,6900.0,8,1178000.0,,
9391,Hyundai,i20,2018,Diesel,Manual,1200,27.2,5,15700.0,7,313000.0,,
9392,Kia,Carnival,2016,Petrol,Manual,1500,29.9,7,5900.0,9,1280000.0,,
9393,Maruti Suzuki,Swift,2022,Petrol,Manual,800,24.3,5,10400.0,3,339000.0,,
9394,Toyota,Camry,2017,CNG,Automatic,2500,23.9,5,21100.0,8,1667000.0,,
9395,Maruti Suzuki,WagonR,2018,CNG,Manual,2000,18.8,5,20400.0,7,1169000.0,,
9396,Maruti Suzuki,Ertiga,2022,Petrol,Automatic,1500,22.3,7,8900.0,3,1335000.0,,
9397,Mahindra,Scorpio,2019,CNG,Manual,2000,12.7,7,8400.0,6,1462000.0,,
9398,Skoda,Octavia,2020,Petrol,Manual,1000,12.3,5,24400.0,5,1033000.0,,
9399,Maruti Suzuki,Ertiga,2021,Petrol,Automatic,1500,12.5,7,21600.0,4,1280000.0,,
9400,Kia,Sonet,2024,CNG,Manual,1500,27.3,5,17500.0,1,2323000.0,,
9401,Toyota,Glanza,2023,CNG,Automatic,1800,21.7,5,6400.0,2,2419000.0,,
9402,Skoda,Superb,2024,Petrol,Automatic,1000,16.0,5,19100.0,1,3080000.0,,
9403,Volkswagen,Virtus,2023,CNG,Manual,2000,29.4,5,12300.0,2,2090000.0,,
9404,Volkswagen,Vento,2015,CNG,Manual,2000,19.3,5,19600.0,10,1153000.0,,
9405,Maruti Suzuki,Baleno,2020,CNG,Automatic,1500,10.3,5,9200.0,5,1458000.0,,
9406,Kia,Carnival,2021,Diesel,Manual,2000,24.6,7,12000.0,4,2148000.0,,
9407,Renault,Kiger,2022,Diesel,Manual,1200,12.0,5,14800.0,3,421000.0,,
9408,Volkswagen,Tiguan,2019,Petrol,Automatic,2000,17.4,5,21400.0,6,2094000.0,,
9409,Volkswagen,Virtus,2016,Diesel,Automatic,1200,15.0,5,14600.0,9,355000.0,,
9410,Kia,Sonet,2022,Diesel,Manual,800,21.6,5,15900.0,3,453000.0,,
9411,Toyota,Urban Cruiser,2018,CNG,Automatic,800,13.2,5,10900.0,7,323000.0,,
9412,Mahindra,Thar,2016,Diesel,Automatic,1500,12.4,4,17900.0,9,1162000.0,,
9413,Maruti Suzuki,Dzire,2015,Petrol,Automatic,1800,12.9,5,22600.0,10,1051000.0,,
9414,Maruti Suzuki,Ertiga,2019,Petrol,Manual,1500,24.9,7,20500.0,6,951000.0,,
9415,Hyundai,i10,2017,CNG,Automatic,2000,16.4,5,15000.0,8,1218000.0,,
9416,Honda,Amaze,2021,Electric,Automatic,0,23.9,5,22000.0,4,1807000.0,,
9417,Maruti Suzuki,WagonR,2023,CNG,Automatic,2500,11.7,5,9400.0,2,2144000.0,,
9418,Mahindra,Thar,2023,CNG,Manual,2000,29.1,4,14900.0,2,2004000.0,,
9419,Hyundai,Venue,2015,Petrol,Automatic,800,19.6,5,5100.0,10,239000.0,,
9420,Tata Motors,Nexon,2018,Electric,Manual,0,17.0,5,19800.0,7,1236000.0,42.3,1.179
9421,Kia,Carnival,2022,Petrol,Manual,1500,25.3,7,21800.0,3,2080000.0,,
9422,Honda,Amaze,2021,Electric,Manual,0,29.5,5,13100.0,4,1697000.0,,
9423,Kia,Seltos,2024,Diesel,Automatic,1500,17.7,5,14700.0,1,2610000.0,,
9424,Mahindra,XUV700,2024,CNG,Automatic,1500,29.9,7,18300.0,1,1977000.0,,
9425,Hyundai,Venue,2023,CNG,Automatic,1800,13.7,5,9400.0,2,2080000.0,,
9426,Volkswagen,Tiguan,2020,Diesel,Automatic,1200,12.7,5,13500.0,5,487000.0,,
9427,Mahindra,XUV700,2019,CNG,Manual,1500,12.0,7,21500.0,6,1326000.0,,
9428,Volkswagen,Taigun,2018,Diesel,Automatic,1500,28.3,5,6400.0,7,1509000.0,,
9429,Tata Motors,Nexon,2015,Diesel,Automatic,1800,28.8,5,16300.0,10,970000.0,,
9430,Skoda,Superb,2020,CNG,Automatic,2000,16.7,5,10400.0,5,2327000.0,,
9431,Toyota,Glanza,2024,CNG,Manual,2500,25.2,5,18400.0,1,2886000.0,,
9432,Mahindra,XUV300,2023,Petrol,Automatic,2000,19.6,5,5200.0,2,2455000.0,,
9433,Renault,Triber,2022,Diesel,Manual,2500,18.0,7,18600.0,3,2088000.0,,
9434,Mahindra,XUV300,2018,Diesel,Manual,1500,18.3,5,9800.0,7,1282000.0,,
9435,Honda,Amaze,2020,Electric,Manual,0,23.6,5,13900.0,5,1675000.0,,
9436,Tata Motors,Altroz,2019,CNG,Automatic,2000,14.7,5,20600.0,6,1442000.0,,
9437,Skoda,Octavia,2021,Diesel,Manual,1000,24.3,5,16100.0,4,1044000.0,,
9438,Kia,EV6,2022,Electric,Manual,0,19.0,5,22600.0,3,2030000.0,72.2,1.221
9439,Honda,WR-V,2021,Diesel,Manual,1500,18.5,5,11100.0,4,1014000.0,,
9440,Renault,Kiger,2021,CNG,Automatic,800,23.9,5,17300.0,4,1482000.0,,
9441,Maruti Suzuki,Baleno,2015,Diesel,Automatic,1000,29.9,5,5800.0,10,182000.0,,
9442,Renault,Lodgy,2018,CNG,Manual,1000,25.9,7,7600.0,7,238000.0,,
9443,Hyundai,i10,2015,Petrol,Automatic,1800,12.5,5,14200.0,10,1208000.0,,
9444,Mahindra,XUV700,2021,CNG,Manual,1500,21.0,7,16400.0,4,1499000.0,,
9445,Toyota,Camry,2024,CNG,Manual,1800,25.9,5,11700.0,1,2411000.0,,
9446,Tata Motors,Punch,2015,CNG,Automatic,800,14.2,5,23700.0,10,190000.0,,
9447,Mahindra,XUV700,2023,CNG,Automatic,2500,22.6,7,13000.0,2,2368000.0,,
9448,Honda,Civic,2023,Petrol,Manual,1000,12.5,5,21200.0,2,1103000.0,,
9449,Volkswagen,Polo,2017,Diesel,Automatic,1500,12.5,5,24100.0,8,828000.0,,
9450,Skoda,Rapid,2017,Diesel,Manual,2000,26.2,5,15200.0,8,1824000.0,,
9451,Toyota,Fortuner,2019,CNG,Manual,1500,27.9,7,22600.0,6,1645000.0,,
9452,Renault,Kiger,2019,Diesel,Automatic,1000,12.0,5,19600.0,6,341000.0,,
9453,Kia,Seltos,2015,Diesel,Automatic,2500,17.0,5,7200.0,10,1482000.0,,
9454,Tata Motors,Nexon,2015,Diesel,Automatic,1800,27.1,5,14700.0,10,1024000.0,,
9455,Volkswagen,Tiguan,2018,Diesel,Manual,800,10.8,5,8800.0,7,362000.0,,
9456,Skoda,Superb,2024,Petrol,Manual,1000,17.9,5,18600.0,1,2872000.0,,
9457,Maruti Suzuki,Ertiga,2015,Diesel,Automatic,2500,27.7,7,19500.0,10,1105000.0,,
9458,Renault,Kwid,2022,Diesel,Manual,1500,26.6,5,17600.0,3,848000.0,,
9459,Skoda,Octavia,2015,Petrol,Manual,1000,17.6,5,15100.0,10,1365000.0,,
9460,Toyota,Glanza,2023,Diesel,Automatic,1000,29.0,5,23400.0,2,545000.0,,
9461,Mahindra,XUV700,2016,CNG,Manual,2000,24.0,7,23500.0,9,1126000.0,,
9462,Kia,Carnival,2023,Diesel,Automatic,2500,15.1,7,21800.0,2,3127000.0,,
9463,Hyundai,Creta,2016,CNG,Automatic,2500,17.8,5,9700.0,9,1347000.0,,
9464,Renault,Kiger,2015,Petrol,Automatic,2500,29.9,5,20300.0,10,1209000.0,,
9465,Hyundai,Verna,2017,Diesel,Manual,1800,29.9,5,21400.0,8,1281000.0,,
9466,Skoda,Superb,2017,Diesel,Automatic,2000,28.4,5,11600.0,8,1699000.0,,
9467,Renault,Kiger,2015,Diesel,Manual,1800,12.8,5,15200.0,10,1045000.0,,
9468,Tata Motors,Altroz,2024,CNG,Manual,1800,15.0,5,7200.0,1,1813000.0,,
9469,Renault,Kiger,2024,Diesel,Manual,1800,29.9,5,15800.0,1,1981000.0,,
9470,Hyundai,i10,2022,CNG,Automatic,1500,20.4,5,14900.0,3,916000.0,,
9471,Hyundai,i10,2018,CNG,Automatic,2000,16.0,5,18400.0,7,1461000.0,,
9472,Toyota,Urban Cruiser,2018,Petrol,Automatic,1200,13.9,5,10900.0,7,458000.0,,
9473,Renault,Kiger,2017,Diesel,Manual,1800,19.6,5,8000.0,8,1105000.0,,
9474,Toyota,Fortuner,2017,Petrol,Manual,2500,13.3,7,11500.0,8,1903000.0,,
9475,Hyundai,i20,2024,Petrol,Manual,1200,19.7,5,14700.0,1,1946000.0,,
9476,Maruti Suzuki,Ertiga,2018,Petrol,Automatic,1500,21.3,7,5100.0,7,953000.0,,
9477,Tata Motors,Tiago,2015,CNG,Manual,1000,24.3,5,18800.0,10,199000.0,,
9478,Hyundai,i20,2018,Petrol,Automatic,1200,19.7,5,13500.0,7,1439000.0,,
9479,Skoda,Kushaq,2016,CNG,Automatic,2500,19.1,5,22100.0,9,1882000.0,,
9480,Hyundai,Verna,2020,Petrol,Automatic,2000,12.2,5,16800.0,5,2112000.0,,
9481,Renault,Kwid,2015,Diesel,Automatic,1500,22.6,5,12100.0,10,950000.0,,
9482,Hyundai,i10,2018,CNG,Automatic,1000,15.3,5,11400.0,7,280000.0,,
9483,Hyundai,Venue,2017,CNG,Automatic,1800,29.8,5,7600.0,8,1155000.0,,
9484,Renault,Lodgy,2022,Petrol,Automatic,1500,18.5,7,5100.0,3,1015000.0,,
9485,Renault,Triber,2015,Petrol,Manual,1000,11.4,7,6900.0,10,889000.0,,
9486,Maruti Suzuki,Dzire,2022,Diesel,Manual,1000,17.5,5,9000.0,3,748000.0,,
9487,Volkswagen,Virtus,2016,Diesel,Manual,1800,28.5,5,17000.0,9,1317000.0,,
9488,Kia,Sonet,2024,Petrol,Manual,800,15.5,5,8300.0,1,579000.0,,
9489,Maruti Suzuki,WagonR,2023,CNG,Manual,2500,17.1,5,8700.0,2,1602000.0,,
9490,Tata Motors,Altroz,2015,Petrol,Manual,1200,12.5,5,15700.0,10,275000.0,,
9491,Toyota,Camry,2024,CNG,Manual,1800,27.4,5,10000.0,1,2320000.0,,
9492,Maruti Suzuki,Baleno,2023,CNG,Manual,2000,29.4,5,8600.0,2,1623000.0,,
9493,Hyundai,i10,2019,CNG,Automatic,1000,16.9,5,10200.0,6,302000.0,,
9494,Renault,Triber,2021,Petrol,Manual,2500,22.8,7,12000.0,4,1944000.0,,
9495,Skoda,Octavia,2020,CNG,Automatic,1500,10.5,5,24900.0,5,1126000.0,,
9496,Maruti Suzuki,Dzire,2023,Petrol,Automatic,1000,12.4,5,18600.0,2,1722000.0,,
9497,Skoda,Superb,2024,CNG,Manual,1000,20.0,5,21100.0,1,1307000.0,,
9498,Hyundai,i20,2017,Petrol,Manual,2000,13.2,5,19000.0,8,1552000.0,,
9499,Tata Motors,Harrier,2016,CNG,Automatic,2000,13.0,5,21700.0,9,1188000.0,,
9500,Honda,Amaze,2021,Electric,Manual,0,16.7,5,6900.0,4,1899000.0,,
9501,Toyota,Innova,2024,Diesel,Manual,2500,10.3,7,5900.0,1,3402000.0,,
9502,Skoda,Octavia,2022,Petrol,Manual,1000,25.1,5,19500.0,3,2397000.0,,
9503,Maruti Suzuki,Ertiga,2016,Diesel,Automatic,2500,13.9,7,16000.0,9,1282000.0,,
9504,Mahindra,Scorpio,2023,CNG,Automatic,1500,13.3,7,9000.0,2,2106000.0,,
9505,Maruti Suzuki,Dzire,2016,Diesel,Manual,1000,22.4,5,25000.0,9,475000.0,,
9506,Kia,Seltos,2024,Diesel,Automatic,2000,11.0,5,8300.0,1,3127000.0,,
9507,Kia,Seltos,2017,Diesel,Automatic,1500,16.0,5,9600.0,8,1413000.0,,
9508,Toyota,Glanza,2024,CNG,Manual,1800,19.0,5,5800.0,1,2438000.0,,
9509,Volkswagen,Virtus,2016,Petrol,Manual,1200,20.6,5,8500.0,9,328000.0,,
9510,Skoda,Slavia,2016,Petrol,Automatic,1200,18.5,5,10900.0,9,1558000.0,,
